ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
WP3888	VEGFA-VEGFR2 signaling pathway	282/3788	401/5488	0.299930618553155	0.942635742562666	0.891585294262171	10061/25/31/32/57007/23597/8754/9510/56999/154/207/226/301/160/1175/81575/378/22899/81873/409/10973/468/9114/529/596/598/274/332/650/660/23476/811/813/832/857/6347/595/9034/1003/1072/84952/79094/1192/1213/1267/22820/1387/1397/1445/1466/1495/1499/1500/1536/1558/54567/3301/11080/4189/1796/8813/1847/8411/1958/1960/9451/8664/8665/8667/2002/2022/2035/1969/2048/29924/2060/2078/2081/2113/2130/2152/8772/11124/10056/152273/2274/2314/2317/2321/91010/2335/4303/10818/6624/9513/2534/2549/2597/2624/26058/2697/2817/2876/2887/2885/2926/1839/3065/51564/9734/9709/9146/3142/3265/3320/3303/3315/5654/10525/3383/3418/51278/3486/3490/8821/3685/3688/3690/182/3725/23189/3791/9365/9079/3939/3984/3998/55379/5604/5606/5608/4217/6300/5601/9261/8550/4193/8569/4319/4323/4313/79812/4343/4627/8775/653361/4688/4690/4691/91624/4772/4792/4846/4855/3164/4929/8013/441478/8828/4952/8974/5034/26986/5062/55872/10130/5170/5216/5226/5228/5230/5295/5296/5328/5329/5331/8985/4860/5499/7001/9588/5578/5579/5584/5590/25865/23215/5717/5710/5743/2185/5757/5770/5777/5829/9444/8766/326624/5868/5906/5908/2889/1827/5954/5970/387/389/57381/27289/9475/4736/23521/6154/6155/6125/6129/6194/9252/1901/57758/6386/23753/6401/80031/6418/9047/83442/6461/6464/25759/357/6478/8402/114789/6541/6595/27044/6648/56907/6714/6722/6729/6732/6747/6748/6772/6774/6778/10963/6886/9344/6902/7004/7019/7024/7086/124491/7111/29766/9168/7114/8794/7170/1200/10758/9100/7410/7422/23339/8936/55854/148254	282
WP3670	Interactions between LOXL4 and oxidative stress pathway	14/3788	18/5488	0.30031137945672	0.942635742562666	0.891585294262171	308/650/11140/51295/54536/2252/2335/3490/84171/1728/4899/23411/6839/7040	14
WP4961	STING pathway in Kawasaki-like disease and COVID-19	14/3788	18/5488	0.30031137945672	0.942635742562666	0.891585294262171	2152/2212/79792/3551/9641/8517/3553/3661/3708/4792/4794/114548/5970/29110	14
WP5194	Synthesis of ceramides and 1-deoxyceramides	14/3788	18/5488	0.30031137945672	0.942635742562666	0.891585294262171	53947/427/84002/2683/64781/91012/253782/1674/8694/259230/166929/8877/7357/7368	14
WP3617	Photodynamic therapy-induced NF-kB survival signaling	24/3788	32/5488	0.300487687203323	0.942635742562666	0.891585294262171	597/330/332/595/8837/2920/3383/3551/3552/3553/3569/4312/4313/4314/4318/4791/5743/5970/5971/6401/7124/7132/7412/7422	24
WP4564	Neural crest cell migration during development	24/3788	32/5488	0.300487687203323	0.942635742562666	0.891585294262171	207/208/10000/375/1009/2048/2049/2151/2353/3725/4313/4318/25791/4804/5062/5293/5294/8503/30849/23533/146850/387/6774/7074	24
WP4655	Cytosolic DNA-sensing pathway	41/3788	56/5488	0.300550526614184	0.942635742562666	0.891585294262171	103/9447/9140/834/843/841/6351/6352/3627/1540/23586/8772/3551/9641/8517/3606/3553/90865/3569/3661/3665/9636/4792/4793/9533/5441/11128/55703/661/55718/10622/51728/29108/5970/8737/11035/29110/8717/11277/7706/81030	41
WP3680	Physico-chemical features and toxicity-associated pathways	38/3788	52/5488	0.319441871507482	0.97940274933299	0.926361105395048	10096/207/324/8312/8536/1026/1027/1499/23002/1956/2002/2064/2335/8321/7976/8322/7855/8323/8324/8325/2876/2885/3725/5604/4638/4690/5216/5217/5294/387/9475/6464/6647/6654/6714/6776/7114/7481	38
WP4241	Type 2 papillary renal cell carcinoma	21/3788	28/5488	0.32305735172895	0.97940274933299	0.926361105395048	9915/1026/1387/1513/1729/54583/112399/2033/2034/2271/3091/5155/9978/29072/6421/6513/7030/7942/7040/7043/7422	21
WP12	Osteoclast signaling	11/3788	14/5488	0.325708214459925	0.97940274933299	0.926361105395048	54/7965/9550/1513/8111/3454/3690/5155/6696/8792/4982	11
WP272	Blood clotting cascade	11/3788	14/5488	0.325708214459925	0.97940274933299	0.926361105395048	2159/2160/2161/2152/2153/3816/5327/5328/5054/5345/7450	11
WP4337	ncRNAs involved in STAT3 signaling in hepatocellular carcinoma	11/3788	14/5488	0.325708214459925	0.97940274933299	0.926361105395048	3589/3569/3572/3716/3717/3718/5970/6659/6774/652995/6935	11
WP4830	GDNF/RET signaling axis	11/3788	14/5488	0.325708214459925	0.97940274933299	0.926361105395048	652/1499/2625/2674/2737/26585/51668/5979/6092/9353/10252	11
WP5061	Fatty acid transporters	11/3788	14/5488	0.325708214459925	0.97940274933299	0.926361105395048	2180/2181/2182/51703/23305/948/1622/2169/2171/2172/10999	11
WP4532	Intraflagellar transport proteins binding to dynein	16/3788	21/5488	0.326525060772341	0.97940274933299	0.926361105395048	1778/1781/51143/79659/51626/8655/140735/6993/6990/51668/9742/112752/56912/57560/28981/57728	16
WP61	Notch signaling pathway	40/3788	55/5488	0.33171931261358	0.97940274933299	0.926361105395048	6868/207/83464/595/1026/9541/28514/54567/2033/55294/2273/2625/3065/3066/55502/23462/3091/182/3714/3717/3932/84441/55534/9612/23385/4851/4854/4855/9253/5295/5296/5663/5664/55851/6015/8819/23013/6714/6774/7088	40
WP4016	DNA IR-damage and cellular response via ATR	54/3788	75/5488	0.336334283207103	0.97940274933299	0.926361105395048	545/84126/604/672/675/79184/995/8318/983/1017/22897/1111/1196/63967/9937/1869/9521/9156/2175/2177/55215/2237/2305/8924/3364/8517/4171/4193/4292/4436/4683/79728/5347/5371/5423/5591/10111/5888/5883/5932/5965/80010/6117/50485/6601/8243/7156/7157/7158/10155/7323/7398/7486/7507	54
WP69	T-cell receptor signaling pathway	61/3788	85/5488	0.337109022813672	0.97940274933299	0.926361105395048	207/8915/84433/868/1234/919/940/915/916/920/9308/925/1399/28988/2353/2534/9846/2625/9402/2885/3265/29851/3551/8517/3601/3552/3553/3569/3662/3702/3708/3725/3932/3937/10892/5604/1326/11184/5601/4690/4772/4792/5170/5295/5296/5588/9051/2185/5970/8767/10019/6464/8631/6654/7040/3604/7409/10451/7431/7454/7535	61
WP2447	Amyotrophic lateral sclerosis (ALS)	23/3788	31/5488	0.341628730212819	0.97940274933299	0.926361105395048	57679/317/581/596/598/637/834/836/842/847/9973/1471/79139/2876/5608/4217/5533/5868/6647/7124/7132/10452/7157	23
WP4538	Regulatory circuits of the STAT3 signaling pathway	49/3788	68/5488	0.345092571871915	0.97940274933299	0.926361105395048	1271/1387/1438/1439/1441/64798/1844/1956/2149/2151/9002/2690/3454/3455/3459/3460/3587/3588/3595/3601/50615/9466/3559/3560/3563/3572/3575/3716/3717/3718/3977/5600/6300/5603/5597/5598/5601/9180/5159/10401/5579/5788/5789/80854/9021/6714/6774/10155/7297	49
WP2332	Interleukin-11 signaling pathway	30/3788	41/5488	0.348947486083862	0.97940274933299	0.926361105395048	207/466/596/332/2242/2534/2885/3265/3383/3551/3589/3572/3673/3716/3717/5604/5170/10401/5295/5296/5970/6194/6195/860/9021/6714/6772/6774/7040/7297	30
WP4925	Unfolded protein response	18/3788	24/5488	0.348948349253925	0.97940274933299	0.926361105395048	468/27113/596/637/835/841/1649/9451/1965/2081/3309/3553/8720/5366/23645/8795/7157/7494	18
WP2840	Hair follicle development: cytodifferentiation - part 3 of 3	37/3788	51/5488	0.352679370465934	0.97940274933299	0.926361105395048	6868/64919/652/657/4345/947/1499/27122/1824/1956/1959/2353/8321/2619/2625/23560/55806/3479/3488/3725/4254/3866/3880/8549/4772/4851/2908/22822/864/6275/4086/4089/11005/6929/6925/7040/7474	37
WP138	Androgen receptor signaling pathway	58/3788	81/5488	0.354947645583068	0.97940274933299	0.926361105395048	207/573/672/811/10498/857/595/898/1026/1387/1499/11034/1956/2033/2274/2288/2316/3065/3725/11143/23028/3985/4193/8648/10499/8031/9612/8431/7182/11315/23598/10401/51588/5295/5296/5052/29893/5728/5883/5901/5925/5970/387/388/9604/9475/860/25942/23411/4089/6605/6714/6774/7041/7050/7337/57178/24149	58
WP2879	Farnesoid X receptor pathway	8/3788	10/5488	0.356971347158892	0.97940274933299	0.926361105395048	5244/1576/2289/8431/9971/10891/6256/6822	8
WP2881	Estrogen receptor pathway	8/3788	10/5488	0.356971347158892	0.97940274933299	0.926361105395048	51/1545/57678/3725/8431/5166/5465/6774	8
WP4589	Major receptors targeted by epinephrine and norepinephrine	8/3788	10/5488	0.356971347158892	0.97940274933299	0.926361105395048	107/196883/111/112/113/115/150/154	8
WP4846	SARS-CoV-2 and COVID-19 pathway	8/3788	10/5488	0.356971347158892	0.97940274933299	0.926361105395048	59272/1514/5045/8829/340024/51284/7113/56649	8
WP5050	TCA cycle in senescence	8/3788	10/5488	0.356971347158892	0.97940274933299	0.926361105395048	2271/2805/4199/4200/5160/5163/57546/7157	8
WP5110	Familial hyperlipidemia type 3	8/3788	10/5488	0.356971347158892	0.97940274933299	0.926361105395048	335/337/348/1071/3949/4023/5360/7436	8
WP5176	Disorders of bile acid synthesis and biliary transport	8/3788	10/5488	0.356971347158892	0.97940274933299	0.926361105395048	5244/1244/8309/1593/9420/80270/6342/11001	8
WP5188	Retinol metabolism	8/3788	10/5488	0.356971347158892	0.97940274933299	0.926361105395048	216/316/1551/10901/317749/10170/9227/112724	8
WP2267	Synaptic vesicle pathway	25/3788	34/5488	0.358404629284899	0.97940274933299	0.926361105395048	160/161/1175/477/773/2055/1213/8218/1759/26052/8775/4905/11315/246213/6570/6507/6581/291/6532/2054/6812/6855/23025/10497/6844	25
WP3925	Amino acid metabolism	53/3788	74/5488	0.36467717192814	0.991634477361247	0.937930398114376	34/47/50/84532/5832/216/384/440/445/549/586/790/875/1373/1431/1491/1644/2184/10056/2271/2730/2744/2752/2805/2806/84706/3067/11112/26275/3158/3176/23395/3939/4128/92935/56922/4357/4942/4953/4967/5009/8974/5160/5166/5315/151742/5831/10993/6723/8802/6898/6999/7166	53
WP2839	Hair follicle development: organogenesis - part 2 of 3	20/3788	27/5488	0.368514496328298	0.997156872417748	0.943153716093065	652/595/894/999/1499/1896/10913/8321/2735/23560/3624/3688/3911/4041/4684/5727/860/6469/6608/7474	20
WP2828	Bladder cancer	27/3788	37/5488	0.373695192207853	0.99999999997286	0.945842868013994	595/999/1026/1612/1613/1869/1950/1956/2064/2261/1839/3265/5604/4193/4312/4313/4318/5295/5296/11186/5925/9252/6714/7057/7157/1890/7422	27
WP5085	Vasopressin-regulated water reabsorption	27/3788	37/5488	0.373695192207853	0.99999999997286	0.945842868013994	112/115/360/396/397/10488/90993/64764/84699/9586/10540/10671/1778/1781/51143/79659/51626/8655/140735/2778/4905/8766/5868/5869/5878/6810/6844	27
WP5083	Neuroinflammation and glutamatergic signaling	71/3788	100/5488	0.378283365015193	0.99999999997286	0.945842868013994	107/207/596/805/817/84254/1072/1610/27185/1737/2247/2353/2744/2752/2805/2893/2899/116443/2918/3459/3460/3479/3587/3588/3552/3553/3554/3566/3569/3572/3643/3716/3976/56262/84230/55144/80131/4049/4791/5160/26227/23236/5330/5331/5499/5501/5578/5579/29968/6472/6505/6507/6509/6513/6515/54407/92745/6536/4089/9021/63826/6772/6774/6778/7040/7043/7049/7124/7132/7133/54795	71
WP2507	Nanomaterial induced apoptosis	15/3788	20/5488	0.379289342634508	0.99999999997286	0.945842868013994	317/578/581/596/637/836/840/841/842/8837/56616/2021/8772/356/5551	15
WP3640	Imatinib and chronic myeloid leukemia	15/3788	20/5488	0.379289342634508	0.99999999997286	0.945842868013994	5243/9429/25/1027/1436/2321/9846/1647/3815/4066/4839/5159/5292/11040/200734	15
WP49	IL-2 signaling pathway	29/3788	40/5488	0.387738896430354	0.99999999997286	0.945842868013994	207/596/894/1154/1399/2353/2534/9846/2885/3265/3559/3560/3716/3718/3725/3932/5604/9111/5295/2185/6194/6199/6464/9021/6654/6772/6774/6776/6777	29
WP5220	Metabolic reprogramming in pancreatic cancer	29/3788	40/5488	0.387738896430354	0.99999999997286	0.945842868013994	47/587/10498/1431/1737/2194/64841/2805/2806/2821/2875/3098/3099/3156/3158/3939/3949/4199/5160/5238/5315/22934/6566/9122/6510/6513/8140/6646/7157	29
WP4321	Thermogenesis	66/3788	93/5488	0.388627032580004	0.99999999997286	0.945842868013994	2180/2181/2182/51703/23305/60/86/107/196883/111/112/113/115/8289/57492/656/1268/1374/1376/10488/90993/64764/84699/9586/8110/2260/10818/2641/2778/2885/3265/23028/55818/51780/152831/5606/4217/5600/6300/5603/4881/57104/10891/5564/5565/51422/5593/6009/6194/6195/6196/6197/27330/6199/51548/788/123096/6595/6597/6599/6601/6602/6604/6605/6654/6655	66
WP3644	NAD+ metabolism	10/3788	13/5488	0.390418568970325	0.99999999997286	0.945842868013994	952/65220/10135/349565/23411/22933/23410/23408/51548/51547	10
WP4522	Metabolic pathway of LDL, HDL and TG, including diseases	10/3788	13/5488	0.390418568970325	0.99999999997286	0.945842868013994	302/335/338/348/1071/3949/9388/4023/4547/255738	10
WP299	Nuclear receptors in lipid metabolism and toxicity	17/3788	23/5488	0.399665251178573	0.99999999997286	0.945842868013994	5243/5244/1244/225/5825/64240/1594/1555/1559/1576/10062/9971/8856/5465/5915/5916/7421	17
WP4357	NRF2-ARE regulation	17/3788	23/5488	0.399665251178573	0.99999999997286	0.945842868013994	7965/1051/8452/2048/2534/2730/2939/3162/3643/9817/4094/1728/192111/5578/9978/23657/6714	17
WP4880	Host-pathogen interaction of human coronaviruses - interferon induction	24/3788	33/5488	0.401430031244217	0.99999999997286	0.945842868013994	23586/2353/64135/3454/3455/3551/9641/8517/3661/10379/3716/3725/4615/4792/4938/4939/4940/8737/6772/6773/29110/148022/51284/7297	24
WP2858	Ectoderm differentiation	72/3788	102/5488	0.411300187037093	0.99999999997286	0.945842868013994	10257/55843/23229/11177/54880/652/657/91653/6347/1004/50937/1952/1499/1756/1896/2274/2300/2534/8322/7855/8325/10634/2627/2720/2737/57476/3148/54207/3801/9079/4061/9935/4204/79731/4772/4926/8473/9924/5236/23133/5297/5292/345557/5362/5420/5452/8495/51422/5783/51762/6016/4920/6238/6386/5269/27352/6469/6498/4089/57154/114815/7903/6781/6929/4982/51592/7226/25987/7343/54521/57621/51222	72
WP4329	miRNAs involvement in the immune response in sepsis	26/3788	36/5488	0.415557686478504	0.99999999997286	0.945842868013994	6348/6351/3002/3383/3551/8517/3552/3569/3654/51135/3659/3663/3665/3934/406937/114614/4615/4791/4792/5970/5971/7099/51284/51311/7124/7412	26
WP4758	Nephrotic syndrome	26/3788	36/5488	0.415557686478504	0.99999999997286	0.945842868013994	56052/54443/8542/396/977/23607/1285/1287/27235/51004/1493/8029/2013/3675/3691/3913/4000/4627/4643/51196/5373/5420/950/50485/79809/10269	26
WP2011	SREBF and miR33 in cholesterol and lipid homeostasis	12/3788	16/5488	0.415968790128472	0.99999999997286	0.945842868013994	2194/3156/3157/3949/51586/10062/5465/10891/6319/23411/51548/6720	12
WP4815	Glycosaminoglycan degradation	12/3788	16/5488	0.415968790128472	0.99999999997286	0.945842868013994	411/2588/2720/2799/3073/138050/10855/60495/3373/8692/3425/4669	12
WP5027	nsp1 from SARS-CoV-2 inhibits translation initiation in the host cell	12/3788	16/5488	0.415968790128472	0.99999999997286	0.945842868013994	10209/1964/1965/8894/8661/8662/8664/3646/8665/8667/8668/8669	12
WP1422	Sphingolipid pathway	19/3788	26/5488	0.417302654432332	0.99999999997286	0.945842868013994	427/56624/9331/64781/91012/253782/9514/2629/57704/5499/57515/259230/166929/8879/8877/56848/55304/7357/7368	19
WP4204	Tumor suppressor activity of SMARCB1	19/3788	26/5488	0.417302654432332	0.99999999997286	0.945842868013994	86/8289/57492/1021/8110/2146/2735/2737/5727/5925/5928/6597/6599/6601/6602/6604/6605/6608/23512	19
WP3584	MECP2 and associated Rett syndrome	35/3788	49/5488	0.424076428497547	0.99999999997286	0.945842868013994	207/26084/604/50937/1052/1267/10664/1660/1869/2146/2247/2289/2521/2530/2893/3065/3479/3480/3481/4155/4204/4354/4763/84950/5728/6194/6446/25942/9126/6670/6750/6872/6890/200424/7337	35
WP4239	Epithelial to mesenchymal transition in colorectal cancer	85/3788	121/5488	0.427247999531109	0.99999999997286	0.945842868013994	207/208/10000/999/9076/9069/24146/51208/9075/7122/1366/9073/1282/1284/1285/1287/1288/1499/28514/54567/1832/56648/2146/114793/2335/2305/8321/7976/8322/7855/8323/8324/8325/2885/3091/3265/3397/3398/3678/182/3714/26524/4041/4040/5604/5606/5608/5600/6300/5603/4209/4313/4318/4851/4854/4855/7182/8828/80224/10016/5293/5295/5296/8503/5317/5629/5928/6464/4089/6654/6655/6678/23512/7040/7043/7082/56649/7157/7481/7482/7473/54361/7474/81029/6935	85
WP3645	NAD+ biosynthetic pathways	14/3788	19/5488	0.436625410444988	0.99999999997286	0.945842868013994	952/3620/55191/10135/23475/23411/22933/23410/23408/51548/51547/6999/8658/80351	14
WP3657	Hematopoietic stem cell gene regulation by GABP alpha/beta complex	14/3788	19/5488	0.436625410444988	0.99999999997286	0.945842868013994	596/598/1387/1786/1788/2033/2120/2322/3002/4170/5728/4089/6597/7014	14
WP4206	Hereditary leiomyomatosis and renal cell carcinoma pathway	14/3788	19/5488	0.436625410444988	0.99999999997286	0.945842868013994	31/32/8452/54583/3091/9817/3939/5160/5163/5564/6194/6513/7157/7422	14
WP3932	Focal adhesion: PI3K-Akt-mTOR-signaling pathway	170/3788	244/5488	0.442223302678983	0.99999999997286	0.945842868013994	31/207/208/10000/285/468/842/11140/1026/1027/1101/1277/1278/1281/1282/1284/1288/1289/1290/50509/1292/10488/90993/64764/84699/9586/200186/1435/1436/1440/1441/54541/1942/1943/1945/1946/1950/1956/1975/2034/1969/2149/2258/2247/2252/2254/2260/2261/2264/2321/2324/2335/3169/2690/2783/59345/2791/2786/2787/2793/2885/3082/3091/3265/3320/3326/7184/3454/3455/3479/3480/3551/8517/3559/3560/3563/3566/3575/3643/22801/3673/3675/3676/3678/3655/3679/8516/3682/3683/3685/3687/3688/3689/3690/3691/3694/3695/3716/3717/3718/3791/3815/4254/284217/3908/3909/3910/3911/3912/3913/3915/3918/10319/57121/10161/5604/4193/4804/4843/4846/5008/9180/5155/80310/5159/5170/53918/5208/5209/5210/5228/23239/23035/5287/5293/5294/113791/5295/5296/30849/23533/10891/5523/5525/5526/5528/5618/5728/5649/6009/6194/6199/6513/6514/6515/6517/6654/6696/6720/23216/7010/7057/7058/7059/3371/8408/7422/7423/7424/7450	170
WP4747	Netrin-UNC5B signaling pathway	32/3788	45/5488	0.451477404037004	0.99999999997286	0.945842868013994	116986/207/249/23365/836/6347/1003/1277/1612/2534/3383/3552/3635/3691/3725/3791/5604/4756/9423/59277/57475/5499/5578/2185/387/54538/6401/6714/7124/7157/219699/7412	32
WP4721	Eicosanoid metabolism via lipooxygenases (LOX)	16/3788	22/5488	0.453976812030957	0.99999999997286	0.945842868013994	51/8309/8310/246/240/66002/8529/10800/57105/1800/2358/2687/1241/5465/22949/145482	16
WP5046	NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence	16/3788	22/5488	0.453976812030957	0.99999999997286	0.945842868013994	2539/2805/2806/3553/3569/10135/5925/5970/9997/23411/22933/23410/23408/6513/6517/7157	16
WP247	Small ligand GPCRs	9/3788	12/5488	0.462535569997143	0.99999999997286	0.945842868013994	1268/5724/5729/5732/5734/5737/1901/1903/8698	9
WP2513	Nanoparticle triggered regulated necrosis	9/3788	12/5488	0.462535569997143	0.99999999997286	0.945842868013994	841/8772/2512/8737/11035/148022/7124/7132/8717	9
WP47	Hedgehog signaling pathway	9/3788	12/5488	0.462535569997143	0.99999999997286	0.945842868013994	2735/2737/3549/5727/6469/25942/6608/27148/51684	9
WP5173	Disorders of galactose metabolism 	9/3788	12/5488	0.462535569997143	0.99999999997286	0.945842868013994	231/2582/2584/2632/2992/8908/5236/6514/6523	9
WP205	IL-7 signaling pathway	18/3788	25/5488	0.468956780852658	0.99999999997286	0.945842868013994	207/598/595/1027/2534/3559/3574/3575/3716/3718/5604/5295/5296/2185/6772/6774/6776/6777	18
WP4829	mBDNF and proBDNF regulation of GABA neurotransmission	18/3788	25/5488	0.468956780852658	0.99999999997286	0.945842868013994	160/161/1390/2555/2561/2562/2564/2568/3717/4804/5294/5295/5296/8503/5728/387/6464/6774	18
WP1545	miRNAs involved in DNA damage response	11/3788	15/5488	0.4820226130151	0.99999999997286	0.945842868013994	25/595/896/898/993/1021/1026/1027/1869/406937/7157	11
WP1742	TP53 network	11/3788	15/5488	0.4820226130151	0.99999999997286	0.945842868013994	25/581/27113/596/637/1026/1647/4193/5366/8743/7157	11
WP22	IL-9 signaling pathway	11/3788	15/5488	0.4820226130151	0.99999999997286	0.945842868013994	1025/2885/3716/3718/5604/5295/5296/6772/6774/6776/6777	11
WP3	Transcriptional activation by NRF2 in response to phytochemicals	11/3788	15/5488	0.4820226130151	0.99999999997286	0.945842868013994	7965/1051/2048/2730/2939/3162/9817/4094/1728/5578/23657	11
WP5074	Kallmann syndrome	11/3788	15/5488	0.4820226130151	0.99999999997286	0.945842868013994	207/55636/2260/10818/2885/745/23129/5588/60675/9723/26022	11
WP5149	Lipid metabolism in senescent cells	11/3788	15/5488	0.4820226130151	0.99999999997286	0.945842868013994	240/1026/3265/81579/84647/8605/255189/7941/5743/6578/7157	11
WP516	Hypertrophy model	11/3788	15/5488	0.4820226130151	0.99999999997286	0.945842868013994	467/11072/1839/3475/3606/3552/3554/8013/7422/9948/6935	11
WP1601	Fluoropyrimidine activity	20/3788	28/5488	0.482157357826667	0.99999999997286	0.945842868013994	10257/9429/978/8824/1806/2356/8836/4524/5471/6240/6241/2030/7083/7157/1890/7298/7371/7372/7378/7517	20
WP4149	White fat cell differentiation	20/3788	28/5488	0.482157357826667	0.99999999997286	0.945842868013994	1051/1052/1495/1649/1879/1959/2624/2625/3661/3662/10365/688/2122/10062/2908/6095/6720/6776/6777/7090	20
WP3651	Pathways affected in adenoid cystic carcinoma	40/3788	57/5488	0.489217135136304	0.99999999997286	0.945842868013994	207/8289/546/54880/63035/672/23774/1111/55783/1387/23220/2033/2064/55294/2264/93986/3265/54756/221037/284058/23135/58508/9223/9863/55534/23269/4602/4603/4781/4851/64324/5591/5728/29072/6595/6605/8243/10847/7157/29128	40
WP2203	Thymic stromal lymphopoietin (TSLP) signaling pathway	31/3788	44/5488	0.491329201581458	0.99999999997286	0.945842868013994	207/695/6356/1154/2242/2534/9846/3055/3559/3569/3575/3716/3717/3932/4067/5604/5601/4791/4792/55361/5970/5971/6194/6714/6772/6774/6775/6776/6777/6778/7292	31
WP2446	Retinoblastoma gene in cancer	60/3788	86/5488	0.492682510724669	0.99999999997286	0.945842868013994	25/54443/890/891/9133/595/896/898/9134/993/994/8318/8317/983/1017/1021/1026/1027/1111/1633/1786/1869/1870/11124/2189/3065/6596/3148/24137/5603/4193/4863/4998/10733/5422/10714/5426/5427/5591/3275/5877/5925/5928/5983/5984/6117/6119/6240/6241/8819/25942/6595/8243/9126/6839/7029/7157/7272/7298/7465	60
WP34	Ovarian infertility	13/3788	18/5488	0.497831313100648	0.99999999997286	0.945842868013994	894/1027/1051/1958/2701/4292/8204/5618/5732/6609/23224/7421/7784	13
WP5044	Kynurenine pathway and links to cell senescence	13/3788	18/5488	0.497831313100648	0.99999999997286	0.945842868013994	125061/196/1026/23498/3620/688/8564/8942/23475/6999/7099/7124/7157	13
WP5066	FOXA2 pathway	13/3788	18/5488	0.497831313100648	0.99999999997286	0.945842868013994	1244/10257/31/338/2194/3169/2938/2939/2946/51085/4547/133522/6720	13
WP5103	Progeria-associated lipodystrophy	13/3788	18/5488	0.497831313100648	0.99999999997286	0.945842868013994	8815/2200/2339/4000/4001/84823/5424/5965/4089/83932/7040/7486/10269	13
WP4686	Leucine, isoleucine and valine metabolism	15/3788	21/5488	0.511200047289928	0.99999999997286	0.945842868013994	36/197322/4329/549/586/587/1629/11112/26275/3712/56922/64087/23417/5095/5096	15
WP4726	Sphingolipid metabolism: integrated pathway	15/3788	21/5488	0.511200047289928	0.99999999997286	0.945842868013994	427/64781/91012/253782/8560/123099/259230/166929/8879/81537/6609/8877/56848/7357/7368	15
WP4941	GPR143 in melanocytes and retinal pigment epithelium cells	15/3788	21/5488	0.511200047289928	0.99999999997286	0.945842868013994	196883/115/409/2769/2778/3708/4286/23236/5330/5331/6490/5579/5176/7306/7422	15
WP4255	Non-small cell lung cancer	46/3788	66/5488	0.512570749628677	0.99999999997286	0.945842868013994	207/208/10000/578/581/637/836/841/842/595/1021/1026/1643/1869/1870/1950/1956/27436/2064/2272/1647/4616/10912/2885/3265/3718/5604/5163/5293/5295/5296/8503/5336/5578/5579/5915/11186/83593/5925/6256/6654/6655/6774/6776/6777/7157	46
WP127	IL-5 signaling pathway	26/3788	37/5488	0.514505400209135	0.99999999997286	0.945842868013994	207/596/695/1439/2002/2353/2885/2931/3716/3717/3725/4067/5604/5294/5295/5296/6194/6195/6199/6464/6654/161742/6772/6774/6776/6777	26
WP185	Integrin-mediated cell adhesion	59/3788	85/5488	0.521808945297833	0.99999999997286	0.945842868013994	207/208/10000/823/11132/23473/10753/857/858/1445/2534/2885/3265/3611/3672/22801/3673/3675/3676/3678/3655/3679/8516/3682/3683/3684/3685/3687/3688/3689/3690/3691/3694/3695/5604/5606/5607/5608/6300/5597/5598/5062/5170/5296/5829/5880/5906/5908/2889/9475/6464/6654/6714/7094/7145/7408/7410/10451/7791	59
WP241	One-carbon metabolism	17/3788	24/5488	0.522834870138433	0.99999999997286	0.945842868013994	23382/275/471/55349/1786/1788/2346/2745/123263/4522/25902/10797/4524/4548/6472/6948/7298	17
WP3965	Lipid metabolism pathway	17/3788	24/5488	0.522834870138433	0.99999999997286	0.945842868013994	51099/31/47/207/208/10000/2194/29923/5160/57104/5564/5565/51422/5573/5575/5576/5577	17
WP581	EPO receptor signaling	17/3788	24/5488	0.522834870138433	0.99999999997286	0.945842868013994	207/1154/2885/3717/5604/5163/5294/5788/10076/6464/8651/6654/6714/6772/6774/6776/6777	17
WP4008	NO/cGMP/PKG mediated neuroprotection	19/3788	27/5488	0.533174529929412	0.99999999997286	0.945842868013994	10142/596/805/817/842/1259/1742/2977/3553/4792/4843/4846/4881/5139/5481/5593/5970/7124/706	19
WP186	Homologous recombination	8/3788	11/5488	0.540891263969931	0.99999999997286	0.945842868013994	675/4683/5424/10714/57804/10111/5888/6117	8
WP4723	Omega-3 / omega-6 fatty acid synthesis	8/3788	11/5488	0.540891263969931	0.99999999997286	0.945842868013994	51/8310/2180/2181/2182/60481/3992/9415	8
WP5191	Resolvin E1 and resolvin D1 signaling pathways promoting inflammation resolution	8/3788	11/5488	0.540891263969931	0.99999999997286	0.945842868013994	207/1240/2048/2358/1241/5163/5293/5294	8
WP554	ACE inhibitor pathway	8/3788	11/5488	0.540891263969931	0.99999999997286	0.945842868013994	1636/59272/183/624/1215/3827/4846/7040	8
WP692	Sulfation biotransformation reaction	8/3788	11/5488	0.540891263969931	0.99999999997286	0.945842868013994	2539/9061/9060/6799/27284/6783/6822/6820	8
WP3858	Toll-like receptor signaling related to MyD88	21/3788	30/5488	0.542509536664447	0.99999999997286	0.945842868013994	3551/9641/8517/3654/51135/3661/3665/4615/4791/5970/5971/29110/148022/7096/7097/7098/7099/7100/10333/51284/51311	21
