GeneSymbol	ENTREZ.ID	log2FC_ileum	pvalue_ileum
TPSAB1	7177	0.753699672360512	0.0039375165132247
TPSB2	64499	0.757312304838441	0.0147496149594313
TPST1	8460	0.624636196729074	0.0177971387080187
TREM1	54210	4.83388152833515	1.72241247855491e-16
TRHDE	29953	-0.78222689612679	0.0110741025219126
TRIM69	140691	0.664425231962949	6.5720178658832e-05
TRNP1	388610	0.734362142171876	0.00152663001942276
TRPC6	7225	0.749285492568888	0.00312633477216014
TRPM5	29850	-0.805477662231941	0.00203830603442327
TRPM6	140803	-0.639879407262859	0.0306437221394157
TSHZ2	128553	0.948297125931571	0.000653443729894941
TSHZ3	57616	0.775197391941607	0.00131863083844089
TSPAN11	441631	0.650620876315655	0.0261000214882457
TSPAN2	10100	0.602356157003772	0.00425248208035374
TSPAN9	10867	0.886442714065039	6.3701456547907e-06
TTC7B	145567	0.60707726103842	0.00330370723065277
TUBB2B	347733	-0.837725461387254	0.000388519901034844
TYMP	1890	0.999107090518991	0.000483209817731155
TYROBP	7305	0.945300866284226	5.71396779628311e-05
UBE2L6	9246	0.693286478124827	0.000635520382427918
VAMP5	10791	0.636506623202947	0.00331031864674403
VASN	114990	1.01522318421343	0.00300919585617342
VCAN	1462	1.37145199861245	1.63318171693036e-06
VGLL3	389136	1.13639963665089	0.000696255894535141
VIP	7432	1.54971224043422	0.00288239838362868
VLDLR	7436	-0.724238532056193	0.00896987389754104
VSIG1	340547	1.44528318624869	0.00255939663887106
VSIG2	23584	-2.22128576622242	8.36440600618942e-09
VSNL1	7447	1.4175240153466	0.000262391802631523
VWA1	64856	0.661192258163495	0.00185978284154031
VWF	7450	1.57260807700705	9.26962514699346e-08
WFDC2	10406	-1.79951136520386	2.0902232537234e-06
WIPF3	644150	-0.791220366226285	0.00666546122088948
WNT5A	7474	1.66203795825035	1.87403179224243e-06
WWTR1	25937	0.637965870750316	0.000955401439493274
XBP1	7494	0.813682061128986	9.78097102628666e-07
ZBP1	81030	0.92103742916912	0.00151402318445545
ZC3H12A	80149	0.963491942664262	0.000471896618681918
ZCCHC24	219654	0.646624339070464	0.00338123582872018
ZG16B	124220	1.05213298340245	2.62893763583841e-06
ZMYND15	84225	0.787348813872957	0.000112056471640821
ZNF469	84627	0.729325992848595	0.015050641279349
ZNF521	25925	0.71369592620893	0.00317730988028493
ZNF618	114991	0.716089090767744	2.49321775248184e-05
ZNF804A	91752	-0.680102823582603	0.0106926019501521
ZNF860	344787	-0.647184055319579	0.00551998486394671
